Not using distributed mode
DLL 2023-11-13 01:04:45.919148 - PARAMETER logtostderr : False  alsologtostderr : False  log_dir :   v : 0  verbosity : 0  logger_levels : {}  stderrthreshold : fatal  showprefixforinfo : True  run_with_pdb : False  pdb_post_mortem : False  pdb : False  run_with_profiling : False  profile_file : None  use_cprofile_for_profiling : True  only_check_args : False  mode : train  seed : 3  batch_size : 65536  test_batch_size : 65536  lr : 24.0  epochs : 2  max_steps : None  warmup_factor : 0  warmup_steps : 8000  decay_steps : 24000  decay_start_step : 112000  decay_power : 2  decay_end_lr : 0.0  embedding_type : multi_table  embedding_compression_type : ['native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native', 'native']  frobenius_rank : None  frobenius_blocks : None  alternating_gradients : False  silent : False  onchip_memory : True  embedding_dim : 128  top_mlp_sizes : [1024, 1024, 512, 256, 1]  bottom_mlp_sizes : [512, 256, 128]  interaction_op : cuda_dot  dataset : /data/fl15/binary_dataset/  feature_spec : feature_spec.yaml  dataset_type : parametric  shuffle : False  shuffle_batch_order : False  max_table_size : None  hash_indices : False  synthetic_dataset_num_entries : 33554432  synthetic_dataset_table_sizes : ['100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000', '100000']  synthetic_dataset_numerical_features : 13  synthetic_dataset_use_feature_spec : False  load_checkpoint_path : None  save_checkpoint_path : ./native_fl15_checkpoint  log_path : ./log.json  test_freq : None  test_after : 0.0  print_freq : 200  benchmark_warmup_steps : 0  base_device : cuda  amp : True  cuda_graphs : False  inference_benchmark_batch_sizes : [64, 128, 256, 512, 1024, 2048, 4096, 8192, 16384, 32768, 65536, 131072, 262144]  inference_benchmark_steps : 100000  auc_threshold : None  optimized_mlp : False  auc_device : GPU  backend : nccl  bottom_features_ordered : False  freeze_mlps : False  freeze_embeddings : False  Adam_embedding_optimizer : False  Adam_MLP_optimizer : False  ? : False  help : False  helpshort : False  helpfull : False  helpxml : False 
DistributedDlrm(
  interaction_op=cuda_dot, hash_indices=False
  (bottom_model): DlrmBottom(
    (embeddings): MultiTableEmbeddings(
      (embeddings): ModuleList(
        (0): Embedding(embedding_type=native, num_embeddings=8165896, embedding_dim=128, precision=fp32, size=3987.2539 MB)
        (1): Embedding(embedding_type=native, num_embeddings=7912889, embedding_dim=128, precision=fp32, size=3863.7153 MB)
        (2): Embedding(embedding_type=native, num_embeddings=7156453, embedding_dim=128, precision=fp32, size=3494.3618 MB)
        (3): Embedding(embedding_type=native, num_embeddings=5554114, embedding_dim=128, precision=fp32, size=2711.9697 MB)
        (4): Embedding(embedding_type=native, num_embeddings=2675940, embedding_dim=128, precision=fp32, size=1306.6113 MB)
        (5): Embedding(embedding_type=native, num_embeddings=582469, embedding_dim=128, precision=fp32, size=284.4087 MB)
        (6): Embedding(embedding_type=native, num_embeddings=302516, embedding_dim=128, precision=fp32, size=147.7129 MB)
        (7): Embedding(embedding_type=native, num_embeddings=245828, embedding_dim=128, precision=fp32, size=120.0332 MB)
        (8): Embedding(embedding_type=native, num_embeddings=33823, embedding_dim=128, precision=fp32, size=16.5151 MB)
        (9): Embedding(embedding_type=native, num_embeddings=20046, embedding_dim=128, precision=fp32, size=9.7881 MB)
        (10): Embedding(embedding_type=native, num_embeddings=17139, embedding_dim=128, precision=fp32, size=8.3687 MB)
        (11): Embedding(embedding_type=native, num_embeddings=12022, embedding_dim=128, precision=fp32, size=5.8701 MB)
        (12): Embedding(embedding_type=native, num_embeddings=10667, embedding_dim=128, precision=fp32, size=5.2085 MB)
        (13): Embedding(embedding_type=native, num_embeddings=7339, embedding_dim=128, precision=fp32, size=3.5835 MB)
        (14): Embedding(embedding_type=native, num_embeddings=7105, embedding_dim=128, precision=fp32, size=3.4692 MB)
        (15): Embedding(embedding_type=native, num_embeddings=2209, embedding_dim=128, precision=fp32, size=1.0786 MB)
        (16): Embedding(embedding_type=native, num_embeddings=1382, embedding_dim=128, precision=fp32, size=0.6748 MB)
        (17): Embedding(embedding_type=native, num_embeddings=968, embedding_dim=128, precision=fp32, size=0.4727 MB)
        (18): Embedding(embedding_type=native, num_embeddings=104, embedding_dim=128, precision=fp32, size=0.0508 MB)
        (19): Embedding(embedding_type=native, num_embeddings=97, embedding_dim=128, precision=fp32, size=0.0474 MB)
        (20): Embedding(embedding_type=native, num_embeddings=63, embedding_dim=128, precision=fp32, size=0.0308 MB)
        (21): Embedding(embedding_type=native, num_embeddings=35, embedding_dim=128, precision=fp32, size=0.0171 MB)
        (22): Embedding(embedding_type=native, num_embeddings=15, embedding_dim=128, precision=fp32, size=0.0073 MB)
        (23): Embedding(embedding_type=native, num_embeddings=11, embedding_dim=128, precision=fp32, size=0.0054 MB)
        (24-25): 2 x Embedding(embedding_type=native, num_embeddings=4, embedding_dim=128, precision=fp32, size=0.002 MB)
      )
    )
    (mlp): TorchMlp(
      (layers): Sequential(
        (0): Linear(in_features=13, out_features=512, bias=True)
        (1): ReLU(inplace=True)
        (2): Linear(in_features=512, out_features=256, bias=True)
        (3): ReLU(inplace=True)
        (4): Linear(in_features=256, out_features=128, bias=True)
        (5): ReLU(inplace=True)
      )
    )
  )
  (top_model): DlrmTop(
    (mlp): TorchMlp(
      (layers): Sequential(
        (0): Linear(in_features=480, out_features=1024, bias=True)
        (1): ReLU(inplace=True)
        (2): Linear(in_features=1024, out_features=1024, bias=True)
        (3): ReLU(inplace=True)
        (4): Linear(in_features=1024, out_features=512, bias=True)
        (5): ReLU(inplace=True)
        (6): Linear(in_features=512, out_features=256, bias=True)
        (7): ReLU(inplace=True)
      )
    )
    (out): Linear(in_features=256, out_features=1, bias=True)
  )
)
Epoch:[0/2] [200/64013]  eta: 0:24:24  loss: 0.18435402  step_time: 0.022954  lr: 0.6030
Epoch:[0/2] [400/64013]  eta: 0:26:06  loss: 0.14011912  step_time: 0.026292  lr: 1.2030
Epoch:[0/2] [600/64013]  eta: 0:25:33  loss: 0.13841496  step_time: 0.023289  lr: 1.8030
Epoch:[0/2] [800/64013]  eta: 0:25:08  loss: 0.13688657  step_time: 0.022894  lr: 2.4030
Epoch:[0/2] [1000/64013]  eta: 0:24:47  loss: 0.13634267  step_time: 0.022602  lr: 3.0030
Epoch:[0/2] [1200/64013]  eta: 0:26:51  loss: 0.13520508  step_time: 0.035860  lr: 3.6030
Epoch:[0/2] [1400/64013]  eta: 0:26:25  loss: 0.13358237  step_time: 0.023389  lr: 4.2030
Epoch:[0/2] [1600/64013]  eta: 0:25:59  loss: 0.13273688  step_time: 0.022665  lr: 4.8030
Epoch:[0/2] [1800/64013]  eta: 0:25:44  loss: 0.13180783  step_time: 0.023472  lr: 5.4030
Epoch:[0/2] [2000/64013]  eta: 0:25:31  loss: 0.13167308  step_time: 0.023540  lr: 6.0030
Epoch:[0/2] [2200/64013]  eta: 0:25:26  loss: 0.13068695  step_time: 0.024669  lr: 6.6030
Epoch:[0/2] [2400/64013]  eta: 0:25:33  loss: 0.12994424  step_time: 0.027049  lr: 7.2030
Epoch:[0/2] [2600/64013]  eta: 0:25:20  loss: 0.12960079  step_time: 0.023154  lr: 7.8030
Epoch:[0/2] [2800/64013]  eta: 0:25:06  loss: 0.12984852  step_time: 0.022834  lr: 8.4030
Epoch:[0/2] [3000/64013]  eta: 0:24:55  loss: 0.12945385  step_time: 0.022931  lr: 9.0030
Epoch:[0/2] [3200/64013]  eta: 0:24:44  loss: 0.12931214  step_time: 0.022860  lr: 9.6030
Epoch:[0/2] [3400/64013]  eta: 0:24:34  loss: 0.12933913  step_time: 0.023183  lr: 10.2030
Epoch:[0/2] [3600/64013]  eta: 0:24:47  loss: 0.12933913  step_time: 0.029474  lr: 10.8030
Epoch:[0/2] [3800/64013]  eta: 0:24:37  loss: 0.12934488  step_time: 0.022952  lr: 11.4030
Epoch:[0/2] [4000/64013]  eta: 0:24:45  loss: 0.12912813  step_time: 0.028881  lr: 12.0030
Epoch:[0/2] [4200/64013]  eta: 0:25:01  loss: 0.12936649  step_time: 0.032102  lr: 12.6030
Epoch:[0/2] [4400/64013]  eta: 0:24:49  loss: 0.12913017  step_time: 0.022823  lr: 13.2030
Epoch:[0/2] [4600/64013]  eta: 0:24:38  loss: 0.12885500  step_time: 0.022565  lr: 13.8030
Epoch:[0/2] [4800/64013]  eta: 0:24:28  loss: 0.12898463  step_time: 0.022608  lr: 14.4030
Epoch:[0/2] [5000/64013]  eta: 0:24:17  loss: 0.12863120  step_time: 0.022498  lr: 15.0030
Epoch:[0/2] [5200/64013]  eta: 0:26:23  loss: 0.12903681  step_time: 0.082675  lr: 15.6030
Epoch:[0/2] [5400/64013]  eta: 0:26:20  loss: 0.12858236  step_time: 0.027647  lr: 16.2030
Epoch:[0/2] [5600/64013]  eta: 0:26:09  loss: 0.12860575  step_time: 0.024357  lr: 16.8030
Epoch:[0/2] [5800/64013]  eta: 0:26:02  loss: 0.12839216  step_time: 0.026052  lr: 17.4030
Epoch:[0/2] [6000/64013]  eta: 0:25:55  loss: 0.12832591  step_time: 0.026039  lr: 18.0030
Epoch:[0/2] [6200/64013]  eta: 0:25:55  loss: 0.12821919  step_time: 0.029962  lr: 18.6030
Epoch:[0/2] [6400/64013]  eta: 0:25:57  loss: 0.12818342  step_time: 0.030923  lr: 19.2030
Epoch:[0/2] [6600/64013]  eta: 0:25:52  loss: 0.12830167  step_time: 0.027088  lr: 19.8030
Epoch:[0/2] [6800/64013]  eta: 0:25:57  loss: 0.12784559  step_time: 0.033424  lr: 20.4030
Epoch:[0/2] [7000/64013]  eta: 0:25:51  loss: 0.12793699  step_time: 0.026891  lr: 21.0030
Epoch:[0/2] [7200/64013]  eta: 0:25:40  loss: 0.12799889  step_time: 0.023805  lr: 21.6030
Epoch:[0/2] [7400/64013]  eta: 0:25:34  loss: 0.12792210  step_time: 0.026444  lr: 22.2030
Epoch:[0/2] [7600/64013]  eta: 0:25:23  loss: 0.12795298  step_time: 0.023113  lr: 22.8030
Epoch:[0/2] [7800/64013]  eta: 0:25:11  loss: 0.12774354  step_time: 0.022766  lr: 23.4030
Epoch:[0/2] [8000/64013]  eta: 0:25:33  loss: 0.12792139  step_time: 0.046192  lr: 24.0000
Epoch:[0/2] [8200/64013]  eta: 0:25:27  loss: 0.12760134  step_time: 0.027195  lr: 24.0000
Epoch:[0/2] [8400/64013]  eta: 0:25:20  loss: 0.12730804  step_time: 0.026132  lr: 24.0000
Epoch:[0/2] [8600/64013]  eta: 0:25:20  loss: 0.12736659  step_time: 0.031655  lr: 24.0000
Epoch:[0/2] [8800/64013]  eta: 0:25:08  loss: 0.12689435  step_time: 0.022506  lr: 24.0000
Epoch:[0/2] [9000/64013]  eta: 0:24:58  loss: 0.12691768  step_time: 0.023441  lr: 24.0000
Epoch:[0/2] [9200/64013]  eta: 0:25:32  loss: 0.12654310  step_time: 0.060310  lr: 24.0000
Epoch:[0/2] [9400/64013]  eta: 0:25:23  loss: 0.12688512  step_time: 0.025223  lr: 24.0000
Epoch:[0/2] [9600/64013]  eta: 0:25:18  loss: 0.12665215  step_time: 0.027885  lr: 24.0000
Epoch:[0/2] [9800/64013]  eta: 0:25:07  loss: 0.12623338  step_time: 0.023300  lr: 24.0000
Epoch:[0/2] [10000/64013]  eta: 0:24:59  loss: 0.12619628  step_time: 0.025416  lr: 24.0000
Epoch:[0/2] [10200/64013]  eta: 0:25:08  loss: 0.12623845  step_time: 0.041715  lr: 24.0000
Epoch:[0/2] [10400/64013]  eta: 0:24:58  loss: 0.12622711  step_time: 0.023510  lr: 24.0000
Epoch:[0/2] [10600/64013]  eta: 0:24:47  loss: 0.12633842  step_time: 0.023210  lr: 24.0000
